PID,College,Level,Section,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A99717448,Sixth,JR,A03,96.44448424660564,100.0,55:41:56,75.68523236580927,100.0,00:00:00,70.36675770818374,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,85.57475238173218,100.0,00:00:00,59.07724047024703,70.0,00:00:00,10.0,10.0,00:00:00,35.721427352334885,47.0,00:00:00,80.09213783031971,85.0,557:54:22,9.188357412614833,10.0,00:00:00,87.9022733634743,100.0,00:00:00,72.81563312069974,75.0,00:00:00,25.0,25.0,00:00:00,,100.0,00:00:00,50.0,50.0,00:00:00,8.22379613582089,10.0,00:00:00,81.71811032621416,100.0,00:00:00,80.0,87.0,00:00:00,613:36:18,23.55739230456501,25,557:54:22,64.72612042056257,75,00:00:00,69.51167092784594,75,00:00:00,7.112822743631561,10,00:00:00,10.0,10,00:00:00,9.0588143149588,10,557:54:22,10.0,10,00:00:00,9.33690270518289,10,00:00:00,9.815571452601713,10,557:54:22,9.934863876069905,10,00:00:00,9.712471827968082,10,55:41:56,9.501583624776304,10,00:00:00,9.861674475713244,10,00:00:00
A99150572,Eighth,JR,A08,89.41269880256911,100.0,00:00:00,97.95972279360124,100.0,00:00:00,83.35856938974773,85.0,00:00:00,81.81650276233643,100.0,00:00:00,15.0,15.0,00:00:00,95.8318704782778,100.0,42:14:50,54.873794704418216,70.0,00:00:00,8.011000146040923,10.0,00:00:00,42.9626196046306,47.0,00:00:00,58.07806452686354,85.0,00:00:00,5.317437900325847,10.0,00:00:00,67.39703261259032,100.0,00:00:00,64.75264538187845,75.0,00:00:00,24.28604843136064,25.0,00:00:00,100.0,100.0,00:00:00,43.13809593900784,50.0,00:00:00,3.896217745190071,10.0,00:00:00,96.47405546677888,100.0,00:00:00,76.0,87.0,00:00:00,42:14:50,25.0,25,00:00:00,75.0,75,00:00:00,74.84373945855707,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,42:14:50,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A99479714,Sixth,JR,A02,93.59420974671404,100.0,00:00:00,,100.0,00:00:00,78.60719890106128,85.0,00:00:00,79.54333260973867,100.0,267:15:40,11.594444124587184,15.0,00:00:00,91.83813894492953,100.0,38:23:00,67.79343988446628,70.0,00:00:00,6.384880203632621,10.0,00:00:00,36.564344694707685,47.0,00:00:00,79.41846330709325,85.0,504:45:26,9.853310237285363,10.0,00:00:00,95.41384882184312,100.0,00:00:00,75.0,75.0,00:00:00,25.0,25.0,00:00:00,89.32163520169856,100.0,00:00:00,44.08548967264301,50.0,00:00:00,0.0302827020179978,10.0,00:00:00,94.83500622440458,100.0,00:00:00,73.0,87.0,00:00:00,810:24:06,23.015705528101464,25,38:23:00,75.0,75,00:00:00,73.76393512220248,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.46617707431964,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,504:45:26
A99198021,Revelle,JR,A01,76.35861006331162,100.0,00:00:00,58.53715580772481,100.0,00:00:00,65.48119970680237,85.0,00:00:00,65.49036726368143,100.0,00:00:00,15.0,15.0,00:00:00,87.51998883215587,100.0,00:00:00,40.21691545216076,70.0,00:00:00,9.841332268674778,10.0,00:00:00,47.0,47.0,00:00:00,59.22270412175076,85.0,00:00:00,,10.0,00:00:00,98.74791348048942,100.0,00:00:00,60.327154090569294,75.0,00:00:00,20.62542962207308,25.0,00:00:00,74.78310302091323,100.0,00:00:00,37.45299479287308,50.0,00:00:00,1.497380377769721,10.0,00:00:00,87.924275223965,100.0,00:00:00,73.0,87.0,00:00:00,00:00:00,16.650305607406757,25,00:00:00,54.94774071435732,75,00:00:00,58.12564508868788,75,00:00:00,8.551280614305856,10,00:00:00,9.972476958591583,10,00:00:00,8.072921878383225,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.20059842660093,10,00:00:00,9.681080326993772,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,6.543399851188579,10,00:00:00
A99213547,Eighth,JR,A04,96.321881718625,100.0,00:00:00,69.96697462373643,100.0,00:00:00,69.33419964211606,85.0,00:00:00,83.65216291075687,100.0,00:00:00,13.784435506930633,15.0,00:00:00,88.39838253890322,100.0,47:13:39,38.39760093784862,70.0,00:00:00,,10.0,00:00:00,46.61435175371251,47.0,00:00:00,41.75346491454348,85.0,00:00:00,,10.0,00:00:00,78.36294905910916,100.0,00:00:00,63.54287888657627,75.0,00:00:00,21.068184219001925,25.0,00:00:00,22.54144002394631,100.0,00:00:00,50.0,50.0,00:00:00,0.579766716253749,10.0,00:00:00,84.39550777575597,100.0,00:00:00,82.0,87.0,00:00:00,47:13:39,20.64569997124261,25,00:00:00,69.28291676676793,75,00:00:00,73.97941028457299,75,47:13:39,10.0,10,00:00:00,8.384073946839596,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.641889536934173,10,00:00:00,10.0,10,00:00:00,9.033154040452786,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A99244880,Warren,SR,A04,,100.0,00:00:00,,100.0,00:00:00,,85.0,00:00:00,,100.0,00:00:00,,15.0,00:00:00,,100.0,00:00:00,,70.0,00:00:00,,10.0,00:00:00,,47.0,00:00:00,,85.0,00:00:00,,10.0,00:00:00,,100.0,00:00:00,,75.0,00:00:00,,25.0,00:00:00,,100.0,00:00:00,,50.0,00:00:00,,10.0,00:00:00,,100.0,00:00:00,,87.0,00:00:00,00:00:00,,25,00:00:00,,75,00:00:00,,75,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00
A99888821,Marshall,SO,A15,77.23069740090969,100.0,00:00:00,69.27719641563266,100.0,00:00:00,70.67605080826759,85.0,00:00:00,67.91084649812672,100.0,00:00:00,12.807836941713258,15.0,00:00:00,63.433339118624914,100.0,47:03:14,69.59056201767444,70.0,00:00:00,1.221546839334973,10.0,00:00:00,28.90177212936085,47.0,00:00:00,58.01513750382147,85.0,00:00:00,10.0,10.0,00:00:00,74.11991524889466,100.0,00:00:00,63.64360440393006,75.0,00:00:00,25.0,25.0,00:00:00,76.88760524813377,100.0,00:00:00,30.69070988659316,50.0,00:00:00,4.9962250534367945,10.0,00:00:00,86.7932081904543,100.0,00:00:00,60.0,87.0,00:00:00,47:03:14,19.70153598036184,25,00:00:00,64.29376986836118,75,00:00:00,71.82568535768061,75,00:00:00,10.0,10,00:00:00,8.605541278829724,10,00:00:00,8.28501183920495,10,00:00:00,10.0,10,00:00:00,9.290695661282124,10,00:00:00,9.928335822086709,10,00:00:00,10.0,10,00:00:00,9.57422452582112,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A99712869,Warren,JR,A17,79.03808242783855,100.0,00:00:00,71.7645482084492,100.0,00:00:00,,85.0,00:00:00,85.51591794051892,100.0,00:00:00,,15.0,00:00:00,55.27329191544248,100.0,47:48:27,49.16058192307376,70.0,00:00:00,10.0,10.0,00:00:00,35.4223032236897,47.0,00:00:00,81.3396777067475,85.0,00:00:00,8.244168875237012,10.0,00:00:00,88.45390155846138,100.0,00:00:00,52.74126952075511,75.0,00:00:00,24.69249676089265,25.0,00:00:00,61.778243296743774,100.0,00:00:00,41.8186677882177,50.0,00:00:00,2.0619652804006257,10.0,00:00:00,82.87404618940086,100.0,00:00:00,86.0,87.0,00:00:00,47:48:27,,25,47:48:27,,75,00:00:00,,75,00:00:00,,10,47:48:27,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00
A99484975,Warren,SR,A17,96.62260372476446,100.0,00:00:00,75.57021301598255,100.0,1089:33:59,77.19764947808964,85.0,00:00:00,57.52099567734089,100.0,00:00:14,9.942587395929678,15.0,00:00:00,83.60429137245268,100.0,47:17:58,51.23367253136217,70.0,00:00:00,8.455755469721339,10.0,00:00:00,37.53422417832926,47.0,00:00:00,82.92980331059941,85.0,00:00:00,10.0,10.0,00:00:00,93.05770832366716,100.0,00:00:00,50.9270670329616,75.0,00:00:00,24.97442397042115,25.0,00:00:00,79.80048151618679,100.0,00:00:00,41.18532845068596,50.0,00:00:00,1.395449574438,10.0,00:00:00,81.9462218390601,100.0,00:00:00,71.0,87.0,00:00:00,1335:35:29,19.955401410136247,25,00:00:00,73.26719667250374,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,9.762465797610783,10,00:00:00,9.52424946351275,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.969130131960288,10,00:00:00,9.36235403685889,10,00:00:00
A99591330,Muir,SR,A13,83.42581283977798,100.0,00:00:00,80.67353096478409,100.0,413:05:58,70.55377837797772,85.0,00:00:00,98.19603834529325,100.0,00:00:00,12.613893209241729,15.0,00:00:00,99.96057077534222,100.0,00:00:00,70.0,70.0,00:00:00,0.0,10.0,00:00:00,45.885664889999006,47.0,00:00:00,85.0,85.0,384:33:15,,10.0,00:00:00,85.87940719613336,100.0,00:00:00,74.30818603278311,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,8.668885179614406,10.0,00:00:00,89.77587894057599,100.0,00:00:00,79.0,87.0,00:00:00,1351:57:08,18.12697837472745,25,00:00:00,62.27094428570789,75,00:00:00,73.01984122562338,75,413:05:58,10.0,10,00:00:00,10.0,10,00:00:00,9.351240218330782,10,00:00:00,8.788273357971953,10,1351:57:08,8.945433486533418,10,00:00:00,10.0,10,00:00:00,7.925223493042347,10,00:00:00,7.68557779874867,10,00:00:00,9.70941692367079,10,00:00:00,9.000051775601689,10,00:00:00
A99928159,Sixth,SR,A29,93.81268975029276,100.0,00:00:00,71.88400388006754,100.0,00:00:00,67.95128163438815,85.0,00:00:00,86.77197629849982,100.0,00:00:00,11.631585027213095,15.0,00:00:00,84.00873059026914,100.0,47:53:45,47.11563223967936,70.0,00:00:00,10.0,10.0,00:00:00,45.35398622447798,47.0,00:00:00,70.43398166318327,85.0,00:00:00,9.337182935940946,10.0,00:00:00,91.2529540754424,100.0,00:00:00,63.44625796145775,75.0,00:00:00,25.0,25.0,00:00:00,76.79647044247558,100.0,00:00:00,44.94466384270888,50.0,00:00:00,0.768620244973603,10.0,00:00:00,100.0,100.0,00:00:00,77.0,87.0,00:00:00,246:35:39,19.604477130661746,25,246:35:39,70.59903943134717,75,00:00:00,74.64524340403155,75,00:00:00,8.160199669918075,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.277081565066355,10,246:35:39,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,47:53:45,10.0,10,00:00:00,10.0,10,246:35:39
A99213370,Seventh,SO,A05,100.0,100.0,00:00:00,96.54102677110582,100.0,00:00:00,69.39878023382153,85.0,00:00:00,97.39549650622278,100.0,00:00:00,11.181099071995035,15.0,00:00:00,92.18263293407888,100.0,45:24:46,69.30508296823852,70.0,00:00:00,10.0,10.0,00:00:00,36.80502007287891,47.0,00:00:00,82.06430965672429,85.0,743:53:39,7.37285985249566,10.0,00:00:00,92.93772834930134,100.0,00:00:00,74.39930324888738,75.0,00:00:00,25.0,25.0,00:00:00,96.2847536397136,100.0,00:00:00,37.03257705494225,50.0,180:13:15,3.09222248790978,10.0,00:00:00,80.53575747547596,100.0,00:00:00,79.0,87.0,00:00:00,969:31:40,20.77282972338124,25,00:00:00,64.34155880892813,75,00:00:00,70.13238321743742,75,00:00:00,10.0,10,00:00:00,9.11119911380701,10,00:00:00,9.409016166902337,10,00:00:00,8.201412244901052,10,180:13:15,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.029360001458652,10,00:00:00,10.0,10,00:00:00,8.022941303809073,10,00:00:00
A99772423,Revelle,JR,A26,100.0,100.0,00:00:00,91.65397967539413,100.0,00:00:00,66.10646280853445,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,95.56426347480844,100.0,00:00:00,70.0,70.0,00:00:00,5.437931978284526,10.0,00:00:00,36.31642707794888,47.0,00:00:00,75.1771763527457,85.0,00:00:00,8.60837892482949,10.0,00:00:00,99.74288495448,100.0,00:00:00,71.89208838873164,75.0,00:00:00,25.0,25.0,00:00:00,86.0076850305253,100.0,00:00:00,36.97790890249001,50.0,00:00:00,0.7655241108417431,10.0,00:00:00,100.0,100.0,00:00:00,79.0,87.0,00:00:00,120:01:11,18.5673662447374,25,00:00:00,60.9772248243454,75,00:00:00,66.70383329833616,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,120:01:11,9.777552804139487,10,00:00:00,9.644836760520024,10,00:00:00,9.976240667241782,10,00:00:00,10.0,10,00:00:00,7.155521800232634,10,00:00:00,10.0,10,00:00:00,8.950266331930713,10,00:00:00
A99423992,Seventh,JR,A18,98.84206548306165,100.0,00:00:00,100.0,100.0,00:00:00,85.0,85.0,00:00:00,98.88310505784943,100.0,00:00:00,14.256965205802429,15.0,00:00:00,100.0,100.0,00:00:00,64.3258133599935,70.0,00:00:00,4.4718670886999465,10.0,00:00:00,44.114586370607945,47.0,00:00:00,68.09810294157887,85.0,00:00:00,10.0,10.0,00:00:00,100.0,100.0,00:00:00,68.93841676291441,75.0,00:00:00,17.014182394634084,25.0,00:00:00,94.39047490737404,100.0,00:00:00,50.0,50.0,00:00:00,2.5907636611467204,10.0,00:00:00,83.78508124600049,100.0,00:00:00,71.0,87.0,00:00:00,120:01:11,25.0,25,120:01:11,72.93181062554712,75,00:00:00,73.4315718151075,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.557333846444198,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,7.439820641509205,10,00:00:00,9.45523793616497,10,00:00:00,10.0,10,00:00:00
A99408920,Warren,JR,A10,97.35512710924,100.0,00:00:00,74.12276499303863,100.0,00:00:00,80.21020215114328,85.0,00:00:00,97.41555217631527,100.0,252:33:32,15.0,15.0,00:00:00,88.45464713539884,100.0,00:00:00,66.91582156199478,70.0,00:00:00,10.0,10.0,00:00:00,45.03790675126943,47.0,00:00:00,79.04953901273608,85.0,584:31:58,10.0,10.0,00:00:00,88.88922947559753,100.0,00:00:00,75.0,75.0,00:00:00,25.0,25.0,00:00:00,85.15515509631136,100.0,244:42:17,50.0,50.0,00:00:00,3.661945706013924,10.0,00:00:00,92.8762867795404,100.0,00:00:00,77.0,87.0,00:00:00,1269:26:53,23.124139524527287,25,00:00:00,74.71143922633232,75,00:00:00,75.0,75,00:00:00,10.0,10,244:42:17,9.636561750560588,10,00:00:00,8.330534748281295,10,00:00:00,10.0,10,00:00:00,9.407488200409173,10,00:00:00,10.0,10,00:00:00,6.4142745864050585,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A99152420,Marshall,SR,A15,100.0,100.0,00:00:00,90.28132587883024,100.0,00:00:00,75.08983908653408,85.0,00:00:00,99.81725636202616,100.0,00:00:00,15.0,15.0,00:00:00,93.23231799133652,100.0,00:00:00,52.94063911356291,70.0,00:00:00,10.0,10.0,00:00:00,33.97825017161573,47.0,00:00:00,74.92582148366576,85.0,431:35:39,10.0,10.0,00:00:00,92.84688008061978,100.0,00:00:00,71.47426399926857,75.0,00:00:00,25.0,25.0,00:00:00,89.40291992619417,100.0,00:00:00,,50.0,00:00:00,0.0,10.0,00:00:00,91.82441205564304,100.0,00:00:00,78.0,87.0,00:00:00,448:07:27,21.21855629525771,25,00:00:00,69.59806646411809,75,00:00:00,74.1302219832183,75,00:00:00,10.0,10,00:00:00,8.520135290123939,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.444873410036653,10,448:07:27,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A99709028,Revelle,SO,A27,93.4551334439179,100.0,00:00:00,,100.0,00:00:00,59.72562714720373,85.0,00:00:00,80.6976058993346,100.0,00:00:00,15.0,15.0,00:00:00,74.75989995974159,100.0,46:27:42,70.0,70.0,00:00:00,3.536525438552484,10.0,00:00:00,35.38932867262832,47.0,00:00:00,75.26115129680777,85.0,00:00:00,9.162255627078308,10.0,00:00:00,87.63772405335848,100.0,00:00:00,71.72705278707656,75.0,00:00:00,23.61654537610932,25.0,00:00:00,80.74574617575598,100.0,00:00:00,25.596301560289163,50.0,00:00:00,7.335455640994757,10.0,24:13:12,83.90885473876722,100.0,00:00:00,74.0,87.0,00:00:00,70:41:40,16.77910495365715,25,00:00:00,53.82074488743104,75,24:13:12,57.804566092868576,75,00:00:00,7.239993597619359,10,00:00:00,10.0,10,00:00:00,8.638177840817335,10,00:00:00,10.0,10,00:00:00,5.722175019862064,10,00:00:00,10.0,10,00:00:00,9.348869064263498,10,00:00:00,9.691547566865548,10,70:41:40,7.054916577307938,10,00:00:00,7.952007811159781,10,00:00:00
A99902897,Seventh,JR,A25,90.03305404586969,100.0,00:00:00,78.26151746472972,100.0,00:00:00,67.86109335582051,85.0,00:00:00,82.01907393850715,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,00:00:00,68.46805879076663,70.0,00:00:00,2.011101597009356,10.0,00:00:00,47.0,47.0,00:00:00,81.14918427292544,85.0,00:00:00,4.453989351804633,10.0,00:00:00,85.6473517081758,100.0,00:00:00,69.1422347687202,75.0,00:00:00,25.0,25.0,00:00:00,87.00920009555028,100.0,402:08:42,50.0,50.0,00:00:00,4.015646213714197,10.0,00:00:00,97.16294612331768,100.0,00:00:00,72.0,87.0,00:00:00,402:08:42,19.32372223977494,25,00:00:00,65.39155264702151,75,00:00:00,73.50020109751506,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.789558447456757,10,402:08:42,10.0,10,00:00:00,10.0,10,402:08:42,10.0,10,00:00:00,10.0,10,00:00:00,9.72785176879582,10,402:08:42,10.0,10,00:00:00,9.02071207950534,10,402:08:42
A99005866,Revelle,JR,A05,76.66657615545829,100.0,00:00:00,100.0,100.0,00:00:00,81.80995800827549,85.0,00:00:00,100.0,100.0,00:00:00,11.561386291712427,15.0,00:00:00,89.27513404724561,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,36.021314452297155,47.0,00:00:00,85.0,85.0,418:50:02,4.817107099600928,10.0,00:00:00,85.77366343891991,100.0,00:00:00,75.0,75.0,00:00:00,14.684909012258904,25.0,00:00:00,98.47562532247969,100.0,00:00:00,50.0,50.0,00:00:00,3.847982669244632,10.0,00:00:00,94.7562415672584,100.0,00:00:00,86.0,87.0,00:00:00,945:46:04,25.0,25,00:00:00,73.15651966857338,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,7.991535175804183,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.666722477544594,10,00:00:00,10.0,10,945:46:04,10.0,10,00:00:00,10.0,10,945:46:04,10.0,10,00:00:00,10.0,10,00:00:00
A99991623,Marshall,SO,A25,100.0,100.0,00:00:00,95.6836581215038,100.0,00:00:00,83.55050042605707,85.0,00:00:00,98.67219706414,100.0,00:00:00,15.0,15.0,00:00:00,91.18960867373428,100.0,36:47:52,70.0,70.0,00:00:00,6.480560602473772,10.0,00:04:59,47.0,47.0,00:00:00,,85.0,00:00:00,10.0,10.0,00:00:00,72.19925286297025,100.0,00:00:00,67.95500966035166,75.0,00:00:00,21.13964083410668,25.0,00:00:00,89.97274071811447,100.0,00:00:00,50.0,50.0,00:00:00,0.3271192023539911,10.0,00:00:00,100.0,100.0,00:00:00,70.0,87.0,00:00:00,36:52:51,23.53741894742158,25,00:00:00,72.65391042287155,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.601931739158273,10,00:00:00,6.269062321182833,10,00:00:00,8.429380744578117,10,00:00:00,10.0,10,00:04:59,10.0,10,00:00:00
A99392053,Marshall,SO,A10,86.677531485189,100.0,00:00:00,98.19949934762384,100.0,00:00:00,84.54636574088977,85.0,00:00:00,90.00377080629117,100.0,00:00:00,6.699871495936701,15.0,00:00:00,88.01511678152738,100.0,41:48:02,68.1548338720902,70.0,00:00:00,9.559988226148716,10.0,00:00:00,38.02613852543926,47.0,00:00:00,63.751788164582415,85.0,504:33:08,10.0,10.0,00:00:00,98.5313943498114,100.0,00:00:00,75.0,75.0,00:00:00,24.60989939869517,25.0,00:00:00,98.59076925633232,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,71.0,87.0,00:00:00,546:21:10,25.0,25,41:48:02,75.0,75,00:00:00,74.6742971558345,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.979688294028014,10,546:21:10,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.51425983842225,10,00:00:00,10.0,10,00:00:00,8.50883195188048,10,00:00:00
A99123546,Marshall,JR,A11,88.34538851788002,100.0,00:00:00,71.8181872081098,100.0,00:00:00,72.39495262434806,85.0,00:00:00,72.79072669511423,100.0,00:00:00,15.0,15.0,00:00:00,85.36999241125409,100.0,39:55:04,35.960491247982475,70.0,00:00:00,10.0,10.0,00:00:00,37.7351471515912,47.0,00:00:00,73.94229520291137,85.0,00:00:00,10.0,10.0,00:00:00,100.0,100.0,00:00:00,59.25968826573632,75.0,00:00:00,9.345107040756478,25.0,00:00:00,69.11216610200078,100.0,00:00:00,41.914144949938965,50.0,00:00:00,,10.0,00:00:00,67.92411556381106,100.0,00:00:00,56.0,87.0,00:00:00,52:13:39,24.01600687143172,25,00:00:00,64.68355122454079,75,00:00:00,70.5398829686592,75,00:00:00,10.0,10,52:13:39,9.618628727364708,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.76148588916096,10,39:55:04
A99318814,Warren,SO,A16,100.0,100.0,96:09:33,87.12366332798577,100.0,00:00:00,71.93196017076127,85.0,00:00:00,70.33228541892395,100.0,00:00:00,14.336534555078138,15.0,00:00:00,90.96419876491994,100.0,00:00:00,65.12575134156228,70.0,00:00:00,1.3082815112186017,10.0,00:00:00,35.2736897037287,47.0,00:00:00,72.8363705514078,85.0,00:00:00,2.018307125714827,10.0,00:00:00,60.50428026685125,100.0,00:00:00,63.576430223261546,75.0,00:00:00,25.0,25.0,00:00:00,52.089176639328144,100.0,00:00:00,44.04520405088379,50.0,00:00:00,1.301635899840925,10.0,00:00:00,84.33021030319425,100.0,00:00:00,73.0,87.0,00:00:00,96:09:33,19.77708335132908,25,00:00:00,67.33992451542791,75,00:00:00,69.19404184751805,75,00:00:00,8.751415260991578,10,96:09:33,9.602472457182934,10,00:00:00,9.37831116304542,10,00:00:00,10.0,10,00:00:00,7.484039939585809,10,00:00:00,10.0,10,00:00:00,10.0,10,96:09:33,8.931399506280917,10,96:09:33,10.0,10,00:00:00,10.0,10,96:09:33
A99567827,Warren,SR,A18,78.0889027739597,100.0,00:00:00,76.62240378881062,100.0,00:00:00,47.43981895159289,85.0,00:00:00,79.04161015479798,100.0,00:00:00,0.0,15.0,00:00:00,84.65920367488191,100.0,00:00:00,34.736640034343864,70.0,00:00:00,,10.0,00:00:00,39.77745002835232,47.0,00:00:00,0.0,85.0,00:00:00,5.6348736672304405,10.0,00:00:00,,100.0,00:00:00,56.08864616403339,75.0,00:00:00,20.96238249773628,25.0,00:00:00,42.48526960883872,100.0,00:00:00,44.08769123221487,50.0,00:00:00,,10.0,00:00:00,,100.0,00:00:00,77.0,87.0,00:00:00,00:00:00,11.17647742440733,25,00:00:00,51.84999822045218,75,00:00:00,54.80905386317724,75,00:00:00,7.117905928100959,10,00:00:00,6.363233107838122,10,00:00:00,8.156773028106112,10,00:00:00,6.515516683201337,10,00:00:00,9.416894653753268,10,00:00:00,8.02095167866291,10,00:00:00,10.0,10,00:00:00,8.547061815367586,10,00:00:00,6.587634291824781,10,00:00:00,5.84625749214426,10,00:00:00
A99461345,Marshall,JR,A25,96.45655593835298,100.0,00:00:00,78.03613714730285,100.0,00:00:00,72.978538186663,85.0,00:00:00,94.293681777488,100.0,00:00:00,15.0,15.0,00:00:00,84.73058107198345,100.0,00:00:00,64.99464639299673,70.0,00:00:00,0.0,10.0,00:00:00,47.0,47.0,00:00:00,78.2530369730911,85.0,00:00:00,7.698935425135429,10.0,00:00:00,93.266067583087,100.0,00:00:00,73.70783860372435,75.0,00:00:00,22.58644605518132,25.0,00:00:00,92.9377003465299,100.0,00:00:00,50.0,50.0,00:00:00,5.001782093609436,10.0,00:00:00,100.0,100.0,00:00:00,74.0,87.0,00:00:00,00:00:00,24.32875330616416,25,00:00:00,71.3263926635761,75,00:00:00,75.0,75,00:00:00,9.537843125514888,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.805340073835996,10,00:00:00,10.0,10,00:00:00,6.519214584064773,10,00:00:00,8.244948334966248,10,00:00:00
