business_id,name,business_type,address,city,zip,phone,status,lat,long,opened_date,distance
211950014686,LIFE CAFE,Restaurant Food Facility,"1055 WALL ST, LA JOLLA, CA 92037-4400",LA JOLLA,92037-4400,952-947-0000,Permit Renewed,32.8464763,-117.2734838,2018-10-24,3.26
211898987278,LIVING ROOM COFFEEHOUSE,Restaurant Food Facility,"1010 PROSPECT ST, LA JOLLA, CA 92037",LA JOLLA,92037,619-322-0977,Permit Renewed,32.8478266,-117.2749732,2003-03-20,3.26
211934550798,MARISI ITALIANO,Restaurant Food Facility,"1044 WALL ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-775-2028,Permit Renewed,32.8464763,-117.2734838,2021-02-22,3.26
211920926759,SMOKIN HOT ASIAN KITCHEN,Restaurant Food Facility,"1000 PROSPECT ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-203-7025,Expired,32.8473711,-117.2743454,2022-09-02,3.26
211931885767,THE SPOT LA JOLLA,Restaurant Food Facility,"1005 PROSPECT ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-459-0800,Permit Renewed,32.8473711,-117.2743454,2021-06-22,3.26
211938154585,BENNY COOKIES,Class A Cottage Food Operation,"1141 SILVERADO ST, LA JOLLA, CA 92037-4525",LA JOLLA,92037-4525,858-280-6239,Permit Renewed,32.8452323,-117.2723387,2021-03-09,3.28
211965021065,CATANIA LA JOLLA,Restaurant Food Facility,"7877 GIRARD AVE 301, LA JOLLA, CA 92037-4231",LA JOLLA,92037-4231,858-551-5105,Permit Renewed,32.846527,-117.2740444,2014-07-01,3.28
211939207607,COMPASS GROUP - DEXCOM WAPLES,Pre-Packaged Retail Market,"9455 - 9477 WAPLES ST, SAN DIEGO, CA 92121-3924",SAN DIEGO,92121-3924,619-527-1900,Issued,32.9010235,-117.1831708,2023-07-03,3.28
211949775071,ELIXIR ESPRESSO & WINE BAR,Restaurant Food Facility,"7863 GIRARD AVE 105, LA JOLLA, CA 92037-4231",LA JOLLA,92037-4231,858-231-9246,Permit Renewed,32.846527,-117.2740444,2015-03-23,3.28
211943515754,FEEDING SAN DIEGO,Wholesale Food Warehouse,"9477 WAPLES ST, SUITE# 100, SAN DIEGO, CA 92121-2934",SAN DIEGO,92121-2934,858-452-3663,Permit Renewed,32.9010235,-117.1831708,2020-08-07,3.28
211898984837,JERSEY MIKES SUBS,Restaurant Food Facility,"7836 HERSCHEL AVE, LA JOLLA, CA 92037-4407",LA JOLLA,92037-4407,858-200-9888,Permit Renewed,32.8460108,-117.2733444,2012-01-05,3.28
211899588123,DAIOHS FIRST CHOICE SERVICES,Wholesale Food Warehouse,"6496 MARINDUSTRY DR, SUITE# C, SAN DIEGO, CA 92121-2574",SAN DIEGO,92121-2574,858-453-8123,Permit Renewed,32.8823893,-117.1771528,2003-02-25,3.30
211898849866,GIRARD GOURMET,Restaurant Food Facility,"7837 GIRARD AVE, LA JOLLA, CA 92037-4231",LA JOLLA,92037-4231,619-454-1736,Permit Renewed,32.8458421,-117.273819,2002-05-05,3.31
211898626682,GRANDE COLONIAL NINE TEN,Restaurant Food Facility,"910 PROSPECT ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-2181,Permit Renewed,32.847246,-117.2754947,2002-05-05,3.31
211977049644,PEETS COFFEE INC,Restaurant Food Facility,"7910 GIRARD AVE, LA JOLLA, CA 92037-4232",LA JOLLA,92037-4232,845-285-0971 X 321,Permit Renewed,32.8466784,-117.2748784,2017-03-20,3.31
211969499186,BEARD PAPAS,Restaurant Food Facility,"7874 GIRARD AVE, LA JOLLA, CA 92037-4230",LA JOLLA,92037-4230,858-397-4331,Permit Renewed,32.846313,-117.2747802,2020-08-06,3.32
211984376899,COMPASS GROUP AMETEK,Pre-Packaged Retail Market,"9250 BROWN DEER RD, SAN DIEGO, CA 92121-2267",SAN DIEGO,92121-2267,619-527-1900,Issued,32.889771,-117.1777345,2022-10-19,3.33
211898849370,RUTHS CHRIS STEAK HOUSE,Restaurant Food Facility,"11582 EL CAMINO REAL, SAN DIEGO, CA 92130",SAN DIEGO,92130,407-829-3435,Permit Renewed,32.9280733,-117.2389363,2002-05-05,3.33
211923525366,TURMERIC THAI KITCHEN,Restaurant Food Facility,"6435 CAMINITO BLYTHEFIELD G, LA JOLLA, CA 92037",LA JOLLA,92037,619-306-1397,Permit Renewed,32.8326715,-117.2442013,2014-01-06,3.33
211980935991,WINDERMERE MARKETPLACE AND DELI,Retail Market with Deli,"6435 - 6437 CAMINITO BLYTHEFIELD, LA JOLLA, CA 92037-5804",LA JOLLA,92037-5804,858-999-5392,Expired,32.8326715,-117.2442013,2022-07-29,3.33
211991706037,BALBOA CANDY,Low Risk Food Facility,"7864 GIRARD AVE, LA JOLLA, CA 92037-4230",LA JOLLA,92037-4230,949-673-7021,Permit Renewed,32.8458028,-117.2746138,2018-06-04,3.34
211962145704,FRUITTITUDE,Restaurant Food Facility,"7777 GIRARD AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-459-8887,Permit Renewed,32.8448909,-117.2735099,2013-11-04,3.34
211973977434,PICNIC PEOPLE AND COWGIRLQ CATERING,Caterer,"6355 MARINDUSTRY DR, SUITE# B, SAN DIEGO, CA 92121-2564",SAN DIEGO,92121-2564,858-586-1717,Permit Renewed,32.8798985,-117.1764562,2019-10-02,3.34
211898384948,ALCOTT ELEMENTARY,School Processing Food Facility,"4680 HIDALGO AVE, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-627-7304,Permit Renewed,32.8327375,-117.2217408,2002-05-05,3.35
211932122291,BETTER BUZZ COFFEE,Restaurant Food Facility,"909 PROSPECT ST, SUITE# 100A, LA JOLLA, CA 92037-4131",LA JOLLA,92037-4131,619-269-4022,Permit Renewed,32.8462313,-117.2752937,2018-12-10,3.35
211899040618,BUBBAS SMOKEHOUSE BBQ,Restaurant Food Facility,"888 PROSPECT PL, LA JOLLA, CA 92037",LA JOLLA,92037,858-551-4227,Permit Renewed,32.8466919,-117.2758252,2009-03-20,3.35
211961439954,COLD STONE CREAMERY,Low Risk Food Facility,"909 PROSPECT ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-2300,Permit Renewed,32.8462313,-117.2752937,2015-12-21,3.35
211970515048,RICHARD WALKERS PANCAKE HOUSE,Restaurant Food Facility,"909 PROSPECT ST, LA JOLLA, CA 92037",LA JOLLA,92037,312-371-9667,Permit Renewed,32.8462313,-117.2752937,2013-12-16,3.35
211945290016,SPIROS MEDITERRANEAN CUISINE,Restaurant Food Facility,"909 PROSPECT ST, SUITE# 100B, LA JOLLA, CA 92037",LA JOLLA,92037,619-435-1771,Expired,32.8462313,-117.2752937,2020-03-11,3.35
211898916114,BRICK & BELL CAFE,Restaurant Food Facility,"928 SILVERADO ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-551-0928,Permit Renewed,32.8452008,-117.2744217,2003-11-10,3.36
211997132726,CANTEEN COMPASS GROUP AT SCRIPPS CLINIC,Pre-Packaged Retail Market,"9535 WAPLES ST 150, SAN DIEGO, CA 92121-2993",SAN DIEGO,92121-2993,619-527-1900,Permit Renewed,32.902538,-117.1825343,2016-11-07,3.36
211991435139,COMPASS GROUP - CODEX,Pre-Packaged Retail Market,"10431 WATERIDGE CIR, SUITE# 150, SAN DIEGO, CA 92121-5702",SAN DIEGO,92121-5702,619-527-1900,Issued,32.902538,-117.1825343,2023-03-20,3.36
211970496552,COMPASS GROUP CODEX,Pre-Packaged Retail Market,"9535 WAPLES ST, SAN DIEGO, CA 92121",SAN DIEGO,92121,619-527-1900,Permit Renewed,32.902538,-117.1825343,2022-02-08,3.36
211977671935,MY FRESH BREAD COMPANY,Class A Cottage Food Operation,"4966 LAKEWOOD CT, SAN DIEGO, CA 92122-3945",SAN DIEGO,92122-3945,858-382-2220,Permit Renewed,32.8508968,-117.1876497,2015-12-18,3.36
211899385305,THE BRASSERIE,Restaurant Food Facility,"9550 WAPLES ST, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-450-9557,Permit Renewed,32.9033894,-117.1831611,2002-05-05,3.36
211998267774,PARAKEET JUICERY,Restaurant Food Facility,"935 - 937 SILVERADO ST, LA JOLLA, CA 92037-4237",LA JOLLA,92037-4237,858-459-0569,Permit Renewed,32.8448545,-117.2743111,2021-03-23,3.38
211908063216,VERDE MARKET PLACE,Restaurant Food Facility,"7825 FAY AVE, SUITE# 180, LA JOLLA, CA 92037",LA JOLLA,92037,858-333-2241,Issued,32.8453591,-117.2750221,2022-11-16,3.38
211959652356,HAVANA KITCHEN LA JOLLA,Restaurant Food Facility,"1055 TORREY PINES RD, SUITE# 101, LA JOLLA, CA 92037",LA JOLLA,92037,858-284-9854,Issued,32.8426461,-117.2717419,2023-08-28,3.39
211956265222,ALL ASPECTS CATERING AND EVENTS,Caterer,"9932 MESA RIM RD, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,858-287-7658,Permit Renewed,32.8992508,-117.1800222,2015-05-11,3.40
211970866794,CLAY OVEN,Restaurant Food Facility,"1030 TORREY PINES RD, SUITE# E, LA JOLLA, CA 92037-4425",LA JOLLA,92037-4425,858-246-7912,Permit Renewed,32.842912,-117.2723564,2020-12-24,3.40
211929133451,COMPASS GROUP - SOCIETAL CDMO,Pre-Packaged Retail Market,"6828 NANCY RIDGE DR, SUITE# 100, SAN DIEGO, CA 92121-2224",SAN DIEGO,92121-2224,619-527-1900,Issued,32.8864028,-117.175827,2022-12-23,3.40
211901284455,DEEPLY NOURISHED,Caterer,"9932 MESA RIM RD, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,808-489-7366,Permit Renewed,32.8992508,-117.1800222,2021-04-20,3.40
211988995792,DOMINANT DIVISION MEAL PREP,Retail Food Processing,"9932 MESA RIM RD, SUITE# A, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,858-431-6884,Permit Renewed,32.8992508,-117.1800222,2022-06-29,3.40
211918115741,GIUSEPPES KITCHEN,Restaurant Food Facility,"1030 TORREY PINES RD, SUITE# B, LA JOLLA, CA 92037-4425",LA JOLLA,92037-4425,858-581-2205,Permit Renewed,32.842912,-117.2723564,2018-12-10,3.40
211995356480,GROM GRUB,Limited Food Prep Cart,"9932 MESA RIM RD, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,858-349-4502,Permit Renewed,32.8992508,-117.1800222,2013-11-05,3.40
211938271959,ISOLA LA JOLLA,Restaurant Food Facility,"7734 GIRARD AVE, LA JOLLA, CA 92037-4446",LA JOLLA,92037-4446,858-412-5566,Permit Renewed,32.8442363,-117.2741113,2015-06-17,3.40
211979914545,JAVA EARTH COFFEE,Restaurant Food Facility,"1030 TORREY PINES RD, SUITE# D, LA JOLLA, CA 92037-4425",LA JOLLA,92037-4425,858-775-3260,Permit Renewed,32.842912,-117.2723564,2021-03-10,3.40
211997264111,KEG N BOTTLE LA JOLLA,Retail Market with Deli,"1030 TORREY PINES RD A, LA JOLLA, CA 92037",LA JOLLA,92037,858-775-6414,Permit Renewed,32.842912,-117.2723564,2015-07-15,3.40
211911015928,KUMO,Retail Food Processing,"9932 MESA RIM RD, SUITE# A, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,858-322-7220,Issued,32.8992508,-117.1800222,2022-05-31,3.40
211898214565,MARKETPLACE GRILLE,Restaurant Food Facility,"1030 TORREY PINES RD, SUITE# C, LA JOLLA, CA 92037-4425",LA JOLLA,92037-4425,858-456-9576,Permit Renewed,32.842912,-117.2723564,2002-05-05,3.40
211998059210,MITSUBA,Restaurant Food Facility,"1030 TORREY PINES RD G, LA JOLLA, CA 92037-4425",LA JOLLA,92037-4425,619-379-9611,Permit Renewed,32.842912,-117.2723564,2017-03-17,3.40
211898626734,NANCY RIDGE DELI,Restaurant Food Facility,"6837 NANCY RIDGE DR, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-457-5697,Permit Renewed,32.8852879,-117.1757772,2003-08-26,3.40
211905619037,PAELLA VALENCIANA,Caterer,"9932 MESA RIM RD, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,858-672-2243,Permit Renewed,32.8992508,-117.1800222,2015-01-09,3.40
211907496377,PIT AND SEED LLC,Miscellaneous Food Facility,"9932 MESA RIM RD, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,619-914-2674,Issued,32.8992508,-117.1800222,2022-10-19,3.40
211903952416,PIT AND SEED LLC,Caterer,"9932 MESA RIM RD, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,805-443-3100,Permit Renewed,32.8992508,-117.1800222,2022-04-19,3.40
211964447084,SPICE & RICE THAI KITCHEN,Restaurant Food Facility,"7734 GIRARD AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-456-0466,Permit Renewed,32.8442363,-117.2741113,2015-05-04,3.40
211997943133,CANTEEN COMPASS GROUP-DEXCOM,Pre-Packaged Retail Market,"6340 SEQUENCE DR, SAN DIEGO, CA 92121-4356",SAN DIEGO,92121-4356,619-527-1900,Permit Renewed,32.908271,-117.1858106,2015-05-27,3.41
211912925716,DEXCOM,Restaurant Food Facility,"6350 SEQUENCE DR, SAN DIEGO, CA 92121-4356",SAN DIEGO,92121-4356,704-328-5521,Permit Renewed,32.908271,-117.1858106,2020-10-12,3.41
211900421112,Dexscom,Pre-Packaged Retail Market,"6350 SEQUENCE DR, SAN DIEGO, CA 92121-4356",SAN DIEGO,92121-4356,619-527-1900,Permit Renewed,32.908271,-117.1858106,2016-06-30,3.41
211927668042,TEUSCHER CHOCOLATES,Low Risk Food Facility,"7863 GIRARD AVE 204, LA JOLLA, CA 92037",LA JOLLA,92037,858-531-2058,Permit Renewed,32.8432548,-117.2729799,2017-07-07,3.41
211971543937,EUREST AT HOLOGIC,Pre-Packaged Retail Market,"10210 GENETIC CENTER DR, SAN DIEGO, CA 92121-4362",SAN DIEGO,92121-4362,619-726-6219,Permit Renewed,32.905212,-117.1832855,2021-07-22,3.42
211940168212,PARISIEN GOURMANDISES,Restaurant Food Facility,"7643 GIRARD AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-245-9092,Permit Renewed,32.8430228,-117.2729049,2021-06-01,3.42
211926886748,ADELAIDES LA JOLLA,Restaurant Food Facility,"919 SILVERADO ST, LA JOLLA, CA 92037-4237",LA JOLLA,92037-4237,858-454-0146,Permit Renewed,32.844964,-117.2756398,2021-04-28,3.43
211963485101,PIAZZA 1909,Restaurant Food Facility,"7731 FAY AVE, LA JOLLA, CA 92037-4310",LA JOLLA,92037-4310,858-349-7966,Permit Renewed,32.8440027,-117.2745821,2014-11-26,3.43
211898990910,MANHATTANS,Restaurant Food Facility,"7766 FAY AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-459-0700,Permit Renewed,32.8445128,-117.2754915,2002-05-05,3.44
211996742077,THE EMPRESS HOTEL LA JOLLA,Restaurant Food Facility,"7766 FAY AVE, LA JOLLA, CA 92037-4309",LA JOLLA,92037-4309,858-454-3001,Permit Renewed,32.8445128,-117.2754915,2021-05-07,3.44
211989934037,TRILOGY SANTUARY,Restaurant Food Facility,"7650 GIRARD AVE, SUITE# 400, LA JOLLA, CA 92037-4447",LA JOLLA,92037-4447,619-306-2667,Permit Renewed,32.8429812,-117.2737011,2014-01-27,3.45
211898280456,GEN PROBE CAFE,Restaurant Food Facility,"6333 SEQUENCE DR, SAN DIEGO, CA 92121",SAN DIEGO,92121,704-328-5521,Permit Renewed,32.9068372,-117.1835918,2006-05-10,3.46
211902890585,GREEN DOOR CAFE,Restaurant Food Facility,"7644 GIRARD AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-752-9109,Permit Renewed,32.8427824,-117.2736366,2016-09-27,3.46
211939866720,AUNTIE CATHERINE'S KITCHEN,Class A Cottage Food Operation,"10842 SEAPOINT WAY, SAN DIEGO, CA 92121-4364",SAN DIEGO,92121-4364,858-678-8651,Permit Renewed,32.9146296,-117.1906111,2022-08-11,3.47
211913769068,BLUE WHALE,Restaurant Food Facility,"834 KLINE ST, LA JOLLA, CA 92037-4308",LA JOLLA,92037-4308,808-868-8639,Issued,32.8433773,-117.2751432,2023-08-16,3.48
211898996885,HARRYS COFFEE SHOP,Restaurant Food Facility,"7545 GIRARD AVE, LA JOLLA, CA 92037-5102",LA JOLLA,92037-5102,858-454-7381,Permit Renewed,32.8414898,-117.2724254,2005-08-01,3.48
211901376330,THE COTTAGE,Restaurant Food Facility,"7702 FAY AVE, LA JOLLA, CA 92037-4309",LA JOLLA,92037-4309,858-454-8409,Permit Renewed,32.8434105,-117.2749864,2018-03-21,3.48
211962490630,THE PUBLIC HOUSE,Restaurant Food Facility,"830 KLINE ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-551-9210,Permit Renewed,32.8433464,-117.275274,2016-10-20,3.49
211968388225,BUCKS MEAT MARKET LLC,Retail Market with Deli,"7660 FAY AVE, SUITE# C, LA JOLLA, CA 92037",LA JOLLA,92037,619-886-7379,Issued,32.8429034,-117.2749586,2023-01-18,3.50
211987152937,DOMINOS,Restaurant Food Facility,"7660 FAY AVE D, LA JOLLA, CA 92037-0021",LA JOLLA,92037-0021,626-939-9292,Permit Renewed,32.8429034,-117.2749586,2018-09-10,3.50
211898549064,OCEAN AIR ELEMENTARY,School Food Auxiliary Facility,"11444 CANTER HEIGHTS DR, SAN DIEGO, CA 92130-6974",SAN DIEGO,92130-6974,858-755-9301 x3670,Permit Renewed,32.9281589,-117.2149368,2008-01-17,3.50
211939987302,SUGAR AND SCRIBE,Restaurant Food Facility,"7660 FAY AVE I, LA JOLLA, CA 92037",LA JOLLA,92037,858-274-1733,Permit Renewed,32.8429034,-117.2749586,2014-10-14,3.50
211898554522,WHITMAN ELEMENTARY,School Processing Food Facility,"4050 APPLETON ST, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-627-7304,Permit Renewed,32.8364972,-117.2032004,2002-05-05,3.50
211903764423,CUVIER CLUB BY WEDGEWOOD WEDDINGS,Restaurant Food Facility,"7776 EADS AVE, LA JOLLA, CA 92037-4302",LA JOLLA,92037-4302,951-491-8110 EXT 313,Issued,32.8441983,-117.2766831,2023-05-22,3.51
211943123695,DAILY CHEW CATERING,Caterer,"9932 MESA RIM RD, SUITE# A, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,619-879-7979,Permit Renewed,32.8998373,-117.1782006,2020-11-04,3.51
211899310066,NORAS BAKLAVA,Caterer,"9932 MESA RIM RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-248-1762,Permit Renewed,32.8998373,-117.1782006,2011-12-15,3.51
211898894441,SHARED KITCHEN / AMALFI MOBILE PIZZERIA,Caterer,"9932 MESA RIM RD, SUITE# A, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,619-546-8877,Permit Renewed,32.8998373,-117.1782006,2010-12-14,3.51
211972411855,TARA HEATHER CAKE DESIGN,Caterer,"9932 MESA RIM RD, SUITE# A, SAN DIEGO, CA 92121-3930",SAN DIEGO,92121-3930,858-610-6500,Permit Renewed,32.8998373,-117.1782006,2014-04-24,3.51
211939508047,TENBO,Caterer,"9932 MESA RIM RD, SUITE# A, SAN DIEGO, CA 92121",SAN DIEGO,92121,206-856-9121,Permit Renewed,32.8998373,-117.1782006,2018-01-30,3.51
211898988227,VONS #2323,Retail Market with Deli,"7544 GIRARD AVE, LA JOLLA, CA 92037",LA JOLLA,92037,623-869-3571,Permit Renewed,32.8416883,-117.2736961,2002-05-05,3.51
211903280233,SD CANGKU,Pre-Packaged Retail Market,"8250 - 8260 CAMINO SANTA FE, SAN DIEGO, CA 92121-3254",SAN DIEGO,92121-3254,951-775-9510,Issued,32.8795176,-117.1732734,2023-06-28,3.52
211944121005,THE HOME DEPOT DESIGN CENTER,Restaurant Food Facility,"9480 CARROLL PARK DR, SAN DIEGO, CA 92121-5201",SAN DIEGO,92121-5201,858-337-3195,Expired,32.8863966,-117.1738117,2018-01-04,3.52
211997550360,BISTRO DU MARCHE BY TAPENADE,Restaurant Food Facility,"7437 - 7475 GIRARD AVE, LA JOLLA, CA 92037-5143",LA JOLLA,92037-5143,858-551-7500,Permit Renewed,32.8402771,-117.2720324,2014-12-29,3.53
211968879295,BLACK IRONWOOD NUTRITION,Class A Cottage Food Operation,"4080 ARROYO SORRENTO RD, SAN DIEGO, CA 92130-2611",SAN DIEGO,92130-2611,858-444-5705,Issued,32.9306734,-117.2260057,2023-08-22,3.53
211968249013,DUNKIN DONUTS,Restaurant Food Facility,"7514 GIRARD AVE, LA JOLLA, CA 92037-5149",LA JOLLA,92037-5149,619-730-5425,Permit Renewed,32.8410145,-117.2730719,2019-10-08,3.53
211969816499,IL GIARDINO DI LILLI,Restaurant Food Facility,"7467 GIRARD AVE, LA JOLLA, CA 92037-5143",LA JOLLA,92037-5143,619-467-9897,Permit Renewed,32.8402771,-117.2720324,2022-07-13,3.53
211900598459,LA JOLLA MUSIC SOCIETY,Restaurant Food Facility,"7600 FAY AVE, LA JOLLA, CA 92037-4841",LA JOLLA,92037-4841,858-459-3724,Permit Renewed,32.8421486,-117.2747139,2017-01-17,3.53
211971955554,YUMMI SUSHI AT PAVILLION 2323,Retail Food Processing,"7544 GIRARD AVE, LA JOLLA, CA 92037",LA JOLLA,92037,972-402-9498,Issued,32.8410145,-117.2730719,2023-08-01,3.53
211898940740,BEHIND THE SCENES INC,Caterer,"9888 WAPLES ST, SAN DIEGO, CA 92121-2921",SAN DIEGO,92121-2921,858-638-1400,Permit Renewed,32.9029191,-117.1792905,2008-04-18,3.54
211972884150,H&S ENERGY PRODUCTS LLC  #2066,Retail Market with Deli,"8210 CAMINO SANTA FE, SAN DIEGO, CA 92121-3219",SAN DIEGO,92121-3219,858-558-3469,Permit Renewed,32.8783075,-117.1730977,2022-08-24,3.54
211927380161,HARU,Restaurant Food Facility,"7441 GIRARD AVE, SUITE# A, LA JOLLA, CA 92037",LA JOLLA,92037,858-822-9445,Permit Renewed,32.8398794,-117.2719035,2019-01-15,3.54
211988789977,THE KITCHEN AT MCASD,Restaurant Food Facility,"700 PROSPECT ST, LA JOLLA, CA 92037-4228",LA JOLLA,92037-4228,619-804-2051,Issued,32.8445589,-117.2781203,2022-06-09,3.55
211948147626,AROI,Restaurant Food Facility,"7523 FAY AVE, SUITE# A-B, LA JOLLA, CA 92037",LA JOLLA,92037,858-729-1883,Permit Renewed,32.840666,-117.2734907,2021-03-29,3.56
211899264659,JUICE KABOOSE,Restaurant Food Facility,"7556 FAY AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-456-9300,Permit Renewed,32.841301,-117.2744392,2005-01-05,3.56
211898917341,LA JOLLA PRESBYTERIAN CHURCH,Restaurant Food Facility,"7715 DRAPER AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-729-5503,Permit Renewed,32.8431916,-117.2766762,2003-04-29,3.56
211898552248,MICHELE COULON DESSERTIER,Restaurant Food Facility,"7556 FAY AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-456-5098,Permit Renewed,32.841301,-117.2744392,2002-05-05,3.56
211940834332,PIZZA PRONTO,Restaurant Food Facility,"7556 FAY AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-459-9000,Expired,32.841301,-117.2744392,2016-11-29,3.56
211932051626,SEMOLA,Restaurant Food Facility,"7556 FAY AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-247-9670,Permit Renewed,32.841301,-117.2744392,2021-01-29,3.56
211898841681,BERNINIS CAFE,Restaurant Food Facility,"7550 FAY AVE, LA JOLLA, CA 92037-4839",LA JOLLA,92037-4839,858-454-5013,Permit Renewed,32.8411022,-117.2743748,2002-05-05,3.57
211898362319,COMEDY STORE,Restaurant Food Facility,"916 PEARL ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-9176,Permit Renewed,32.8404672,-117.2734262,2002-05-05,3.57
211920491057,EVERYTABLE PBC,Vending Machine,"9440 - 9450 CARROLL PARK DR, SAN DIEGO, CA 92121-5201",SAN DIEGO,92121-5201,213-973-5095,Permit Renewed,32.8873291,-117.1730527,2022-06-02,3.57
211898778573,GUISEPPE FINE CATERING,Caterer,"4901 MORENA BLVD, BLDG# 800, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-581-2205,Permit Renewed,32.8285665,-117.2293465,2005-07-05,3.57
211899593303,LA JOLLA ELEMENTARY,School Processing Food Facility,"7337 GIRARD AVE, SAN DIEGO, CA 92037",SAN DIEGO,92037,858-627-7304,Permit Renewed,32.8387584,-117.2709366,2002-05-05,3.57
211924828860,ROSE CANYON DELI,Restaurant Food Facility,"4901 MORENA BLVD, SUITE# 301, SAN DIEGO, CA 92117",SAN DIEGO,92117,858-207-7600,Permit Renewed,32.8285665,-117.2293465,2018-10-12,3.57
211965929833,THE FLOWER POT CAFE AND BAKERY,Restaurant Food Facility,"7530 - 7554 FAY AVE, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-5453,Permit Renewed,32.8409035,-117.2743103,2022-07-08,3.58
211898838904,FROGLANDERS YOGURT FACTORY,Low Risk Food Facility,"915 PEARL ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-761-6423,Permit Renewed,32.8400675,-117.2733025,2010-10-08,3.59
211899336336,LA JOLLA COUNTRY CLUB,Restaurant Food Facility,"7301 HIGH ST, LA JOLLA, CA 92037",LA JOLLA,92037,858-454-9601,Permit Renewed,32.8365111,-117.2675829,2002-05-05,3.59
211973719473,MYSTIQUE DINING,Restaurant Food Facility,"915 PEARL ST, SUITE# B-C, LA JOLLA, CA 92037-5022",LA JOLLA,92037-5022,916-293-9000,Permit Renewed,32.8400675,-117.2733025,2021-05-04,3.59
211899590994,SHARP REES STEALY PHARMACY #4,Pre-Packaged Retail Market,"10243 GENETIC CENTER DR, SAN DIEGO, CA 92121-6310",SAN DIEGO,92121-6310,858-262-6300,Permit Renewed,32.906356,-117.1805676,2012-05-21,3.59
211899341472,ARCO AM/PM,Retail Market with Deli,"6616 MIRAMAR RD, SAN DIEGO, CA 92121",SAN DIEGO,92121,858-457-2718,Permit Renewed,32.8780527,-117.1719603,2009-05-12,3.60
211899093263,BEVERAGES AND MORE #50,Pre-Packaged Retail Market,"844 PEARL ST, LA JOLLA, CA 92037-5052",LA JOLLA,92037-5052,925-826-7476,Permit Renewed,32.8403734,-117.2741385,2004-03-09,3.60
211970853047,INDO CARIBBEAN KITCHEN,Microenterprise Home Kitchen,"4670 JUTLAND DR, SAN DIEGO, CA 92117-2552",SAN DIEGO,92117-2552,858-342-8986,Permit Renewed,32.8297908,-117.2180205,2022-08-31,3.60
211899113771,CVS PHARMACY #9926,Pre-Packaged Retail Market,"7525 EADS AVE, LA JOLLA, CA 92037",LA JOLLA,92037,401-770-2272,Permit Renewed,32.8404558,-117.2747054,2009-06-17,3.62
211898279374,OFFICE DEPOT #814,Miscellaneous Food Facility,"8255 CAMINO SANTA FE, SAN DIEGO, CA 92121-3253",SAN DIEGO,92121-3253,561-438-3975,Permit Renewed,32.8797496,-117.1716346,2008-11-17,3.62
211899599770,SAGE CANYON SCHOOL,School Food Auxiliary Facility,"5290 HARVEST RUN DR, SAN DIEGO, CA 92130",SAN DIEGO,92130,858-755-9301,Permit Renewed,32.9258837,-117.2036741,2006-07-27,3.62
211922476242,CANTEEN COMPASS GROUP UCSD,Pre-Packaged Retail Market,"6200 GREENWICH DR, SAN DIEGO, CA 92122-5913",SAN DIEGO,92122-5913,760-844-5001,Permit Renewed,32.8508372,-117.1820247,2016-11-23,3.63
211964120885,ROUGH DRAFT BREWING CO,Restaurant Food Facility,"8830 REHCO RD, SUITE# D, SAN DIEGO, CA 92121-3263",SAN DIEGO,92121-3263,858-354-8921,Permit Renewed,32.8836188,-117.1716248,2015-08-17,3.63
