custom_id,business_id,inspection_id,description,type,score,grade,completed_date,status,link,status_link
DEH2020-FFPP-012865,211986360335,7325526,,Routine,0,,2023-10-05,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2020-FFPP-012865,211986360335,7323609,,Routine,100,A,2023-09-12,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-004556,211969917510,6971741,,Routine,95,A,2022-10-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-004556,211969917510,6971740,,Routine,95,A,2022-05-09,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-004556,211969917510,6379411,,Re-inspection,0,,2021-06-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-004556,211969917510,6339426,,Routine,94,A,2021-06-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-004556,211969917510,6502401,,Re-inspection,0,,2020-06-03,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2014-FFPP-004556,211969917510,6502400,,Status Verification,0,,2020-05-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPN-447051,211899386364,6934041,,Routine,100,,2023-05-03,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPN-447051,211899386364,6647870,,Routine,100,,2022-03-15,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPN-447051,211899386364,6375893,,Routine,100,,2021-01-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPP-447912,211898534652,7237968,,Routine,98,A,2023-05-17,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPP-447912,211898534652,7006194,,Routine,0,,2023-05-16,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2012-FFPP-447912,211898534652,7006195,,Re-inspection,0,,2022-07-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPP-447912,211898534652,6766583,,Routine,98,A,2022-06-28,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPP-447912,211898534652,6339062,,Routine,100,A,2021-07-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPP-447912,211898534652,6572767,,Status Verification,0,,2020-08-19,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2012-FFPP-447912,211898534652,6557855,,Status Verification,0,,2020-08-13,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2018-FFPP-010081,211915343651,7237945,,Routine,100,A,2023-05-17,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010081,211915343651,7006287,,Routine,0,,2023-05-16,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2018-FFPP-010081,211915343651,7006308,,Re-inspection,0,,2022-07-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010081,211915343651,6766584,,Routine,98,A,2022-06-28,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010081,211915343651,6339007,,Routine,100,A,2021-07-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010081,211915343651,6572769,,Status Verification,0,,2020-08-19,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2021-FFPP-014266,211932402885,6863573,,Routine,98,A,2022-09-14,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2021-FFPP-014266,211932402885,6842576,,Routine,91,A,2021-11-22,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-441231,211898287550,6962072,,Routine,97,A,2022-10-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-441231,211898287550,6962073,,Re-inspection,0,,2022-05-03,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-441231,211898287550,6703653,,Routine,97,A,2022-04-26,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-441231,211898287550,6446429,,Routine,97,A,2021-04-02,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-441231,211898287550,6308087,,Re-inspection,0,,2020-02-19,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2010-FFPP-441231,211898287550,6308086,,Routine,98,A,2020-02-19,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2003-FFPP-405628,211899557699,6867709,,Routine,99,A,2022-09-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2003-FFPP-405628,211899557699,6687759,,Routine,98,A,2021-11-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2003-FFPP-405628,211899557699,6446256,,Routine,97,A,2021-03-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2003-FFPP-405628,211899557699,6302736,,Routine,98,A,2020-02-19,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFMP-001071,211974907049,7075983,,Re-inspection,0,,2022-10-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFMP-001071,211974907049,6864062,,Routine,97,A,2022-09-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFMP-001071,211974907049,6685671,,Routine,98,A,2021-11-23,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFMP-001071,211974907049,6449804,,Routine,98,A,2021-02-03,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFMP-001071,211974907049,6356680,,Routine,99,A,2020-02-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2009-FFPP-434829,211898968074,6981458,,Routine,96,A,2023-05-16,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2009-FFPP-434829,211898968074,6741399,,Routine,99,A,2022-05-23,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2009-FFPP-434829,211898968074,6741398,,Routine,98,A,2021-05-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2009-FFPP-434829,211898968074,6302740,,Routine,0,,2021-01-20,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2009-FFPP-434829,211898968074,6481205,,Status Verification,0,,2020-04-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,7329120,,Re-inspection,0,,2023-09-26,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,7329133,,Status Verification,0,,2023-09-19,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,7051546,,Routine,97,A,2023-09-19,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,7051539,,Routine,95,A,2023-09-19,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,6837531,,Routine,0,,2022-08-29,Self Closed,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/self_closed.html
DEH2011-FFPP-444449,211898215464,6831811,,Routine,99,A,2022-08-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,5639085,,Routine,95,A,2022-08-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,6650882,,Routine,98,A,2021-10-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,6215922,,Routine,0,,2021-10-07,Self Closed,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/self_closed.html
DEH2011-FFPP-444449,211898215464,6215915,,Routine,92,A,2021-10-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,6730761,,Site Investigation,0,,2021-05-25,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,6373639,,Routine,99,A,2021-01-06,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2011-FFPP-444449,211898215464,6600990,,Status Verification,0,,2020-10-15,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012925,211962470887,7149366,,Re-inspection,0,,2023-01-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012925,211962470887,7025772,,Routine,99,A,2023-01-12,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012925,211962470887,6815756,,Routine,97,A,2022-07-26,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012925,211962470887,6639273,,Routine,96,A,2021-09-14,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012925,211962470887,6615482,,Routine,100,A,2020-12-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012925,211962470887,6610949,,Re-inspection,0,,2020-12-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2020-FFPP-012925,211962470887,6610926,,Routine,100,A,2020-10-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPN-001622,211910373040,7138426,,Routine,100,,2022-12-22,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPN-001622,211910373040,6884408,,Routine,100,,2021-12-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPN-001622,211910373040,6620165,,Routine,0,,2021-12-22,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2019-FFPN-001622,211910373040,6376814,,Routine,100,,2020-11-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010333,211944935898,7156035,,Re-inspection,0,,2023-02-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010333,211944935898,6963167,,Routine,90,A,2023-01-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010333,211944935898,6882157,,Routine,96,A,2022-04-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2018-FFPP-010333,211944935898,6883727,,Routine,0,,2022-01-10,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2018-FFPP-010333,211944935898,6882156,,Routine,100,A,2021-12-23,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2023-FFPP-016459,211980365049,7296332,,Routine,100,A,2023-08-15,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2023-FFPP-016459,211980365049,7291565,,Routine,0,,2023-08-01,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2005-FFPP-418423,211898216408,7104861,,Re-inspection,0,,2022-11-23,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2005-FFPP-418423,211898216408,6852999,,Routine,92,A,2022-11-04,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2005-FFPP-418423,211898216408,6459776,,Routine,96,A,2021-11-04,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2005-FFPP-418423,211898216408,6546011,,Status Verification,0,,2020-07-28,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2005-FFPP-418423,211898216408,6416497,,Status Verification,0,,2020-01-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2005-FFPP-418423,211898216408,6184547,,Routine,92,A,2020-01-08,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007481,211992091588,7044240,,Routine,90,A,2023-08-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007481,211992091588,7044241,,Re-inspection,0,,2022-08-25,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007481,211992091588,6821553,,Routine,90,A,2022-08-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007481,211992091588,6821554,,Re-inspection,0,,2021-09-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007481,211992091588,6643026,,Routine,92,A,2021-09-22,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2016-FFPP-007481,211992091588,6395870,,Routine,98,A,2020-12-22,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2013-FFPP-002593,211925271431,7006282,,Routine,100,A,2023-01-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2013-FFPP-002593,211925271431,6778914,,Routine,99,A,2022-06-28,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2013-FFPP-002593,211925271431,6358498,,Routine,100,A,2021-07-27,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2013-FFPP-002593,211925271431,6529877,,Status Verification,0,,2020-07-02,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,7076958,,Re-inspection,0,,2022-10-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6866408,,Routine,90,A,2022-09-30,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6866409,,Re-inspection,0,,2021-12-02,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6681378,,Routine,93,A,2021-11-29,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6681379,,Environmental,0,,2021-03-03,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6462379,,Re-inspection,0,,2021-03-03,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6462378,,Routine,97,A,2021-03-03,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6573974,,Site Investigation,0,,2020-09-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6502089,,Status Verification,0,,2020-05-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/status_verification.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6496462,,Site Investigation,0,,2020-05-21,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6462380,,Environmental,0,,2020-03-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/environmental.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2007-FFPP-425641,211898212109,6351117,,Routine,92,A,2020-03-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010895,211963176984,7048054,,Re-inspection,0,,2023-10-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010895,211963176984,7048053,,Routine,97,A,2023-10-05,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010895,211963176984,6829344,,Routine,95,A,2022-08-24,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010895,211963176984,6646175,,Routine,96,A,2021-10-04,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010895,211963176984,6646176,,Site Investigation,0,,2020-12-31,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010895,211963176984,6408328,,Routine,100,A,2020-12-31,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2019-FFPP-010895,211963176984,6644983,,Site Investigation,0,,2020-12-29,Self Closed,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/self_closed.html
DEH2021-FFPN-002114,211922896691,7148151,,Routine,100,,2023-01-11,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2021-FFPN-002114,211922896691,6889564,,Routine,0,,2022-12-30,No Access,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/no_access.html
DEH2021-FFPN-002114,211922896691,6872601,,Routine,100,,2022-01-07,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2021-FFPN-002114,211922896691,6865814,,Routine,100,,2021-11-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,7344951,,Site Investigation,0,,2023-10-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/site_investigation.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,7132798,,Routine,90,A,2023-10-13,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,7083634,,Routine,97,A,2022-12-16,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/routine.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
DEH2008-FFPP-428938,211898842274,7083635,,Re-inspection,0,,2022-10-18,Complete,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_type/reinspection.html,http://www.sandiegocounty.gov/deh/fhd/ffis/insp_result/complete.html
